dataset_index	dataset	metric	split	wins_floatsom	wins_xpysom	ties	win_rate_floatsom	median_delta_raw	median_pct_improvement	mean_pct_improvement	ci_low_pct	ci_high_pct	p_value	n_pairs	notes	effect_size_signed
7	california_housing	train_time	train	0	10	0	0.0	0.3326773608569056	-1791.9023172684865	-1752.2904466413158	-1797.0311534364553	-1652.6174343781465	0.001953125	10	positive means FloatSOM is better	-1.0
9	circles	train_time	train	0	10	0	0.0	0.32842413941398274	-1383.2510347874281	-1382.3076599052488	-1388.0592330892323	-1377.787040680309	0.001953125	10	positive means FloatSOM is better	-1.0
14	covertype	train_time	train	0	10	0	0.0	0.3661233303137124	-99.42035461730765	-98.55379319612189	-102.32465541473262	-93.30869228879293	0.001953125	10	positive means FloatSOM is better	-1.0
4	diabetes	train_time	train	0	10	0	0.0	0.33877745643258095	-1968.0407445803905	-1984.30976706538	-2063.2980243904435	-1949.2719481644003	0.001953125	10	positive means FloatSOM is better	-1.0
6	digits	train_time	train	0	10	0	0.0	0.33652466861531144	-1887.6429960015762	-1887.6100020491315	-1898.3571408450214	-1877.6987694478005	0.001953125	10	positive means FloatSOM is better	-1.0
1	iris	train_time	train	0	10	0	0.0	0.3251277881208807	-1916.0177733290693	-1911.5477478833557	-1929.9569804270136	-1883.4120444350556	0.001953125	10	positive means FloatSOM is better	-1.0
13	kddcup99	train_time	train	0	10	0	0.0	0.3228503807913512	-99.83934972125977	-100.72180705328091	-108.40942824188018	-90.90714981470889	0.001953125	10	positive means FloatSOM is better	-1.0
10	moons	train_time	train	0	10	0	0.0	0.327069502323866	-1375.4695600837924	-1375.8827044793763	-1379.8914064213072	-1371.4143323340256	0.001953125	10	positive means FloatSOM is better	-1.0
3	olivetti_faces	train_time	train	0	10	0	0.0	0.3538779309019447	-1920.4963048948448	-1909.7596385584407	-1932.4604122206529	-1851.6359382347073	0.001953125	10	positive means FloatSOM is better	-1.0
11	s_curve	train_time	train	0	10	0	0.0	0.3319420777261258	-1396.6464003943508	-1396.2114896632577	-1400.2392249890668	-1392.5184604660426	0.001953125	10	positive means FloatSOM is better	-1.0
12	swiss_roll	train_time	train	1	9	0	0.1	0.3330605272203684	-1399.9643856675837	-1253.0218119637668	-1403.7614432430983	-665.6172378938146	0.00390625	10	positive means FloatSOM is better	-0.8
2	wine	train_time	train	0	10	0	0.0	0.3322997100185603	-1946.9753400654035	-1947.2030545199384	-1963.3489989524498	-1930.2115210651236	0.001953125	10	positive means FloatSOM is better	-1.0
	GLOBAL	train_time	train	1	139	0	0.007142857142857143	0.33288156136404723	-1640.4594450497832	-1451.0710395573442	-1657.5056435392353	-1450.750913430075	1.0334845223656121e-24	140	pooled paired samples across datasets	-0.9857142857142858
