dataset_index	dataset	metric	split	wins_floatsom	wins_xpysom	ties	win_rate_floatsom	median_delta_raw	median_pct_improvement	mean_pct_improvement	ci_low_pct	ci_high_pct	p_value	n_pairs	notes	effect_size_signed
10	moons	quantization_error	holdout	10	0	0	1.0	-0.004354320466518388	3.093739045948506	2.9918552953660775	0.9446655351736655	5.060064853559024	0.001953125	10	positive means FloatSOM is better	1.0
3	olivetti_faces	quantization_error	holdout	9	1	0	0.9	-0.9156436920166016	2.1378475200565115	1.9860841216374083	0.6713351715004665	3.1147470840231377	0.009765625	10	positive means FloatSOM is better	0.8
11	s_curve	quantization_error	holdout	10	0	0	1.0	-0.03166106343269348	9.267444792241545	9.241919156129372	8.454349575603638	10.039126663572647	0.001953125	10	positive means FloatSOM is better	1.0
12	swiss_roll	quantization_error	holdout	10	0	0	1.0	-0.052314646542072296	17.26347430542618	17.320692945742405	16.28691857915371	18.229543015680147	0.001953125	10	positive means FloatSOM is better	1.0
2	wine	quantization_error	holdout	1	9	0	0.1	0.05287021398544289	-2.820118031079279	-2.8868247112725642	-4.469645023257227	-1.3152042422198775	0.00390625	10	positive means FloatSOM is better	-0.8
	GLOBAL	quantization_error	holdout	117	23	0	0.8357142857142857	-0.05154208093881607	5.370555290262157	8.197807046264957	4.106073733373601	7.335145419562961	2.4091834198698105e-17	140	pooled paired samples across datasets	0.6714285714285714
8	blobs	balanced_qe	both	10	0	0	1.0	-0.005824457854032544	4.28827187715586	4.541834213578858	3.250536862780995	6.274142783987649	0.001953125	10	positive means FloatSOM is better	1.0
5	breast_cancer	balanced_qe	both	10	0	0	1.0	-0.15695077180862427	6.351066701955235	6.398953270453718	5.541539577563016	7.1536319905724435	0.001953125	10	positive means FloatSOM is better	1.0
7	california_housing	balanced_qe	both	10	0	0	1.0	-0.07341375946998596	9.086108592912206	8.919269866395721	8.379212954439591	9.337700134211278	0.001953125	10	positive means FloatSOM is better	1.0
9	circles	balanced_qe	both	10	0	0	1.0	-0.007466934621334104	4.546187966391681	4.599796185569457	3.579286139568004	5.653912825171948	0.001953125	10	positive means FloatSOM is better	1.0
14	covertype	balanced_qe	both	10	0	0	1.0	-0.963163435459137	30.113470601653574	29.662079952202344	28.12274736596698	30.80778378950262	0.001953125	10	positive means FloatSOM is better	1.0
4	diabetes	balanced_qe	both	10	0	0	1.0	-0.14001497626304626	9.136130250859885	9.13301706605871	8.246690132276287	10.025570369443482	0.001953125	10	positive means FloatSOM is better	1.0
6	digits	balanced_qe	both	10	0	0	1.0	-0.3478525280952458	7.7417116978345755	7.756820442544322	7.339875008141204	8.170244018593147	0.001953125	10	positive means FloatSOM is better	1.0
1	iris	balanced_qe	both	10	0	0	1.0	-0.05343973636627199	19.667385906256136	19.615823981237348	17.723712363942827	21.614107684533547	0.001953125	10	positive means FloatSOM is better	1.0
13	kddcup99	balanced_qe	both	10	0	0	1.0	-0.17429773509502416	35.33328262304172	35.5053424646256	34.27140508539925	36.76634240694167	0.001953125	10	positive means FloatSOM is better	1.0
10	moons	balanced_qe	both	10	0	0	1.0	-0.004995476454496411	3.546789952033403	3.5894993695964708	1.7764057054557703	5.522334566580854	0.001953125	10	positive means FloatSOM is better	1.0
3	olivetti_faces	balanced_qe	both	10	0	0	1.0	-3.998002529144287	10.372817811357288	10.366986855788387	9.542746971505034	11.20790135906475	0.001953125	10	positive means FloatSOM is better	1.0
11	s_curve	balanced_qe	both	10	0	0	1.0	-0.03356778621673581	9.859738654162378	9.772736138538113	9.055101209029685	10.523180491012383	0.001953125	10	positive means FloatSOM is better	1.0
12	swiss_roll	balanced_qe	both	10	0	0	1.0	-0.05325823277235034	17.62800365986939	17.67019228867519	16.68514514783728	18.55957752717757	0.001953125	10	positive means FloatSOM is better	1.0
2	wine	balanced_qe	both	10	0	0	1.0	-0.23645634949207306	15.055416383922699	15.051767170047748	13.318042152682533	16.99989197453653	0.001953125	10	positive means FloatSOM is better	1.0
	GLOBAL	balanced_qe	both	140	0	0	1.0	-0.13338995352387417	11.4181121150033	13.041722804665142	9.721531655321083	13.22772120838927	1.0114520744886418e-24	140	pooled paired samples across datasets	1.0
8	blobs	train_time	train	0	10	0	0.0	0.18227681051939726	-767.934276217878	-768.5293215070519	-770.6595755831449	-767.0085334008771	0.001953125	10	positive means FloatSOM is better	-1.0
5	breast_cancer	train_time	train	0	10	0	0.0	0.18541496735997498	-1066.7457738390885	-1067.064993843712	-1070.905307408675	-1062.516390629603	0.001953125	10	positive means FloatSOM is better	-1.0
7	california_housing	train_time	train	0	10	0	0.0	0.18322051689028745	-985.5457841717036	-965.4702497514043	-991.935605919319	-910.5683368209527	0.001953125	10	positive means FloatSOM is better	-1.0
9	circles	train_time	train	0	10	0	0.0	0.18158448347821832	-764.7132716822637	-764.5149313511386	-766.9268560589198	-762.0483363209687	0.001953125	10	positive means FloatSOM is better	-1.0
14	covertype	train_time	train	0	10	0	0.0	0.1679221279919148	-45.47786888151008	-47.125353220912885	-50.012393827356405	-45.07980590489134	0.001953125	10	positive means FloatSOM is better	-1.0
4	diabetes	train_time	train	0	10	0	0.0	0.18346579186618328	-1069.1446225271925	-1106.5709125196986	-1254.33037315007	-1064.2332968397982	0.001953125	10	positive means FloatSOM is better	-1.0
6	digits	train_time	train	0	10	0	0.0	0.18485851911827925	-1039.0426589088984	-1038.3913217415252	-1045.8297284602927	-1031.6099219568719	0.001953125	10	positive means FloatSOM is better	-1.0
1	iris	train_time	train	0	10	0	0.0	0.1832612082362175	-1080.1908883271915	-1077.6480840865293	-1088.652466099137	-1062.821502148192	0.001953125	10	positive means FloatSOM is better	-1.0
13	kddcup99	train_time	train	0	10	0	0.0	0.1294584639836103	-39.95995086983964	-40.054612614370726	-44.784073242411324	-35.286449809875414	0.001953125	10	positive means FloatSOM is better	-1.0
10	moons	train_time	train	0	10	0	0.0	0.18110246583819384	-761.4087639931648	-767.7878617317493	-793.7546351139777	-759.7727035838141	0.001953125	10	positive means FloatSOM is better	-1.0
3	olivetti_faces	train_time	train	0	10	0	0.0	0.2018398903310299	-1095.651800290205	-1090.2489255619635	-1098.8922905815682	-1067.3048282373952	0.001953125	10	positive means FloatSOM is better	-1.0
11	s_curve	train_time	train	0	10	0	0.0	0.1824961584061384	-768.1932883177794	-766.67534482048	-770.4797996893765	-763.2805827090162	0.001953125	10	positive means FloatSOM is better	-1.0
12	swiss_roll	train_time	train	1	9	0	0.1	0.18188660009764135	-763.9390244912993	-681.2808732569891	-767.479444099235	-349.04296530275656	0.00390625	10	positive means FloatSOM is better	-0.8
2	wine	train_time	train	0	10	0	0.0	0.18514205911196768	-1086.6038563774691	-1085.282717454334	-1093.4002569055774	-1077.530717848911	0.001953125	10	positive means FloatSOM is better	-1.0
	GLOBAL	train_time	train	1	139	0	0.007142857142857143	0.1829899564618245	-906.3586423318119	-804.7603931044185	-918.8710025318672	-798.755124005459	1.5888623700596635e-24	140	pooled paired samples across datasets	-0.9857142857142858
