dataset,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
s_curve,31569,all,0.3059629648923874,5,0.3187023252248764,5,-0.012739360332489014,3.997259926955387,3.997259926955387,0.3059629648923874,4.163693581989465
swiss_roll,6545,all,0.2622055411338806,5,0.2555495202541351,5,0.006656020879745539,-2.538474530691559,-2.6045914205302982,0.2622055411338806,-2.538474530691559
swiss_roll,13693,all,0.2784077823162078,5,0.2627280205488205,5,0.01567976176738728,-5.6319409022764475,-5.968058425832674,0.2784077823162078,-5.6319409022764475
swiss_roll,15882,all,0.249298445880413,5,0.2568907141685486,5,-0.007592268288135584,2.9554467598055028,2.9554467598055028,0.249298445880413,3.0454535170979566
swiss_roll,30080,all,0.2505236119031905,5,0.2603075206279754,5,-0.009783908724784907,3.7585962561442123,3.7585962561442123,0.2505236119031905,3.905383867994722
swiss_roll,31569,all,0.2483147457242011,5,0.2524804621934891,5,-0.004165716469287983,1.649916367031828,1.649916367031828,0.2483147457242011,1.677595286231923
wine,6545,all,1.3230023384094236,5,1.8770986795425413,5,-0.5540963411331177,29.518764632456822,29.518764632456822,1.3230023384094236,41.8817355832703
wine,13693,all,1.4762088656425476,5,1.8274471163749693,5,-0.35123825073242165,19.22015951023296,19.22015951023296,1.4762088656425476,23.793262519090657
wine,15882,all,1.4510132372379303,5,1.75459623336792,5,-0.3035829961299896,17.30215706363776,17.30215706363776,1.4510132372379303,20.92213829198924
wine,30080,all,1.3021399080753326,5,1.836822509765625,5,-0.5346826016902924,29.10910547141089,29.10910547141089,1.3021399080753326,41.06183969744052
wine,31569,all,1.4626223742961884,5,1.88083291053772,5,-0.4182105362415316,22.23539017732136,22.23539017732136,1.4626223742961884,28.593199693309344
