dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
s_curve,minibatch,15882,both,0.3039869219064712,5,0.3053280562162399,5,-0.0013411343097686768,0.43924371916181093,0.43924371916181093,0.3039869219064712,0.441181581548863
s_curve,minibatch,30080,both,0.3037425428628921,5,0.3037341237068176,5,8.419156074468415e-06,-0.002771806673874058,-0.002771883505126045,0.3037425428628921,-0.002771806673874058
s_curve,minibatch,31569,both,0.30263651907444,5,0.3038045614957809,5,-0.0011680424213408869,0.38447165361508506,0.38447165361508506,0.30263651907444,0.38595554327453174
swiss_roll,minibatch,6545,both,0.2389188557863235,5,0.241979531943798,5,-0.003060676157474518,1.2648491931893597,1.2648491931893597,0.2389188557863235,1.2810525763658547
swiss_roll,minibatch,13693,both,0.2401403114199637,5,0.2393676862120627,5,0.000772625207901001,-0.3217390713505879,-0.3227775729162165,0.2401403114199637,-0.3217390713505879
swiss_roll,minibatch,15882,both,0.2397430464625358,5,0.2404742315411567,5,-0.0007311850786209106,0.3040596382967419,0.3040596382967419,0.2397430464625358,0.30498698060682716
swiss_roll,minibatch,30080,both,0.2395398765802383,5,0.2400380447506904,5,-0.0004981681704521179,0.20753717227180715,0.20753717227180715,0.2395398765802383,0.20796878480700368
swiss_roll,minibatch,31569,both,0.2399899363517761,5,0.240173228085041,5,-0.00018329173326489534,0.07631647154277955,0.07631647154277955,0.2399899363517761,0.0763747580632828
wine,minibatch,6545,both,1.3081624209880829,5,1.3087880909442902,5,-0.0006256699562072754,0.04780529105791716,0.04780529105791716,1.3081624209880829,0.04782815544683615
wine,minibatch,13693,both,1.303781360387802,5,1.278892457485199,5,0.024888902902602927,-1.908978273412336,-1.9461294620146725,1.303781360387802,-1.908978273412336
wine,minibatch,15882,both,1.3533025681972504,5,1.3407873213291168,5,0.012515246868133545,-0.9247929592570895,-0.9334252098779718,1.3533025681972504,-0.9247929592570895
wine,minibatch,30080,both,1.2880415320396423,5,1.311528354883194,5,-0.023486822843551636,1.7907979462360457,1.7907979462360457,1.2880415320396423,1.8234522924396492
wine,minibatch,31569,both,1.3514661192893982,5,1.3253754079341886,5,0.026090711355209573,-1.9305486821177646,-1.9685525473779657,1.3514661192893982,-1.9305486821177646
