dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
iris,minibatch,6545,all,0.1997424438595771,5,0.7943966388702393,5,-0.5946541950106622,74.85608144772073,74.85608144772073,0.1997424438595771,297.7104833205685
iris,minibatch,13693,all,0.2039078660309314,5,0.7605502903461456,5,-0.5566424243152143,73.18943025606791,73.18943025606791,0.2039078660309314,272.9872246472216
iris,minibatch,15882,all,0.1943768672645091,5,0.7440546452999115,5,-0.5496777780354024,73.87599573601746,73.87599573601746,0.1943768672645091,282.7897093780187
iris,minibatch,30080,all,0.2227428220212459,5,0.6511147320270538,5,-0.42837191000580793,65.79054181007366,65.79054181007366,0.2227428220212459,192.31681906452118
iris,minibatch,31569,all,0.2115340493619442,5,0.6773454248905182,5,-0.465811375528574,68.77013683289657,68.77013683289657,0.2115340493619442,220.20633412616704
moons,full_batch,6545,all,0.1296693608164787,5,0.1346267759799957,5,-0.004957415163516998,3.6823396589795956,3.6823396589795956,0.1296693608164787,3.8231199200042623
moons,full_batch,13693,all,0.1293648481369018,5,0.1340773105621337,5,-0.004712462425231906,3.514735196786387,3.514735196786387,0.1293648481369018,3.642768876630914
moons,full_batch,15882,all,0.1298161372542381,5,0.1344903707504272,5,-0.00467423349618909,3.475515362258188,3.475515362258188,0.1298161372542381,3.6006567404134424
moons,full_batch,30080,all,0.1295254155993461,5,0.1346215233206748,5,-0.005096107721328708,3.7855073955667096,3.7855073955667096,0.1295254155993461,3.9344461453744484
moons,full_batch,31569,all,0.1294049322605132,5,0.1346316561102867,5,-0.005226723849773518,3.882239883829345,3.882239883829345,0.1294049322605132,4.039045311852003
moons,minibatch,6545,all,0.1296328902244567,5,0.1339804977178573,5,-0.0043476074934006015,3.2449554729644356,3.2449554729644356,0.1296328902244567,3.3537842794932735
moons,minibatch,13693,all,0.1295910477638244,5,0.134023368358612,5,-0.004432320594787598,3.3071252044105095,3.3071252044105095,0.1295910477638244,3.4202367148580834
moons,minibatch,15882,all,0.1299003884196281,5,0.1344808191061019,5,-0.004580430686473819,3.4060104012751267,3.4060104012751267,0.1299003884196281,3.52611007726726
moons,minibatch,30080,all,0.1293817609548568,5,0.1346633285284041,5,-0.005281567573547308,3.9220533394384978,3.9220533394384978,0.1293817609548568,4.0821577435401615
moons,minibatch,31569,all,0.1293925046920775,5,0.1341776698827743,5,-0.0047851651906968,3.566290273841697,3.566290273841697,0.1293925046920775,3.6981780375024984
olivetti_faces,full_batch,6545,all,34.104430198669434,5,50.2898006439209,5,-16.185370445251465,32.184200847906865,32.184200847906865,34.104430198669434,47.45826378264173
olivetti_faces,full_batch,13693,all,33.381967544555664,5,50.61302757263184,5,-17.23106002807618,34.04471309950561,34.04471309950561,33.381967544555664,51.61786825500173
olivetti_faces,full_batch,15882,all,33.15379619598389,5,49.9263973236084,5,-16.77260112762451,33.59465538622662,33.59465538622662,33.15379619598389,50.590288449852615
