dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
s_curve,full_batch,31569,all,0.304479569196701,5,0.313150405883789,5,-0.008670836687088013,2.7689048215079706,2.7689048215079706,0.304479569196701,2.8477564882149604
s_curve,minibatch,6545,all,0.3030143529176712,5,0.312161237001419,5,-0.009146884083747808,2.9301793430893626,2.9301793430893626,0.3030143529176712,3.0186306343821974
s_curve,minibatch,13693,all,0.3036880195140838,5,0.3121229708194732,5,-0.008434951305389404,2.702444899599537,2.702444899599537,0.3036880195140838,2.7775054540794044
s_curve,minibatch,15882,all,0.3057625293731689,5,0.3147255033254623,5,-0.008962973952293396,2.8478702417149373,2.8478702417149373,0.3057625293731689,2.9313513237439586
s_curve,minibatch,30080,all,0.3029100894927978,5,0.3129367977380752,5,-0.010026708245277405,3.2040681433922176,3.2040681433922176,0.3029100894927978,3.3101268637391517
s_curve,minibatch,31569,all,0.3039286583662033,5,0.3130435943603515,5,-0.009114935994148199,2.9117145849200132,2.9117145849200132,0.3039286583662033,2.999038012126393
swiss_roll,full_batch,6545,all,0.2405233159661292,5,0.2505042850971221,5,-0.00998096913099289,3.984350657763481,3.984350657763481,0.2405233159661292,4.149688811207984
swiss_roll,full_batch,13693,all,0.239268273115158,5,0.2503744214773178,5,-0.011106148362159812,4.435815885915468,4.435815885915468,0.239268273115158,4.641713762365187
swiss_roll,full_batch,15882,all,0.2406508401036262,5,0.2516026496887206,5,-0.010951809585094396,4.352819653784977,4.352819653784977,0.2406508401036262,4.550912675134837
swiss_roll,full_batch,30080,all,0.2406017705798148,5,0.2490575164556503,5,-0.008455745875835502,3.3950976449816235,3.3950976449816235,0.2406017705798148,3.514415482254516
swiss_roll,full_batch,31569,all,0.2413026764988898,5,0.2517662495374679,5,-0.010463573038578089,4.156066612503158,4.156066612503158,0.2413026764988898,4.336285527535884
swiss_roll,minibatch,6545,all,0.2403172627091407,5,0.2492298930883407,5,-0.00891263037920001,3.5760679703220375,3.5760679703220375,0.2403172627091407,3.708693365897351
swiss_roll,minibatch,13693,all,0.241201676428318,5,0.2501461431384086,5,-0.00894446671009061,3.575696430043112,3.575696430043112,0.241201676428318,3.7082937575472403
swiss_roll,minibatch,15882,all,0.2411734536290168,5,0.2509664744138717,5,-0.009793020784854917,3.9021231053774668,3.9021231053774668,0.2411734536290168,4.0605716083159615
swiss_roll,minibatch,30080,all,0.2407884672284126,5,0.2500353306531906,5,-0.009246863424778012,3.6982227274127895,3.6982227274127895,0.2407884672284126,3.840243484753949
swiss_roll,minibatch,31569,all,0.2406176552176475,5,0.2508918046951293,5,-0.010274149477481787,4.0950518451435265,4.0950518451435265,0.2406176552176475,4.269906739880929
wine,full_batch,6545,all,1.2550967335700989,5,2.3317577838897705,5,-1.0766610503196716,46.17379462645631,46.17379462645631,1.2550967335700989,85.78311308779601
wine,full_batch,13693,all,1.280434966087341,5,2.46729052066803,5,-1.1868555545806887,48.10359966281321,48.10359966281321,1.280434966087341,92.6915919991934
wine,full_batch,15882,all,1.2968326807022097,5,2.3546884059906006,5,-1.057855725288391,44.92550787599256,44.92550787599256,1.2968326807022097,81.57225993993168
wine,full_batch,30080,all,1.2841483056545258,5,2.5249578952789307,5,-1.240809589624405,49.141793292649474,49.141793292649474,1.2841483056545258,96.6251004000639
wine,full_batch,31569,all,1.2970254123210907,5,2.3762890100479126,5,-1.079263597726822,45.41802757001603,45.41802757001603,1.2970254123210907,83.21067478511671
wine,minibatch,6545,all,1.245448708534241,5,2.350143313407898,5,-1.104694604873657,47.005414460097775,47.005414460097775,1.245448708534241,88.69852265323425
wine,minibatch,13693,all,1.2715501189231873,5,2.4660578966140747,5,-1.1945077776908875,48.43794540797116,48.43794540797116,1.2715501189231873,93.94106924408587
wine,minibatch,15882,all,1.3275383114814758,5,2.34810471534729,5,-1.0205664038658142,43.46341103083514,43.46341103083514,1.3275383114814758,76.87660650086293
wine,minibatch,30080,all,1.2602501511573794,5,2.513606548309326,5,-1.2533563971519468,49.862871259424644,49.862871259424644,1.2602501511573794,99.45298526652812
wine,minibatch,31569,all,1.2845734059810638,5,2.378827691078186,5,-1.0942542850971222,45.999728740384704,45.999728740384704,1.2845734059810638,85.1842549442638
