dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
olivetti_faces,minibatch,15882,all,34.46021366119385,5,33.56005859375,5,0.9001550674438477,-2.612157534175493,-2.6822213820910505,34.46021366119385,-2.612157534175493
olivetti_faces,minibatch,30080,all,34.81008052825928,5,34.348297119140625,5,0.46178340911865234,-1.3265795485413214,-1.3444142733391085,34.81008052825928,-1.3265795485413214
olivetti_faces,minibatch,31569,all,34.436055183410645,5,34.71181774139404,5,-0.27576255798339844,0.7944342184493266,0.7944342184493266,34.436055183410645,0.8007960160205728
s_curve,full_batch,6545,all,0.3023090958595276,5,0.3032136112451553,5,-0.0009045153856276911,0.29830962466139727,0.29830962466139727,0.3023090958595276,0.29920217354226997
s_curve,full_batch,13693,all,0.3025365322828292,5,0.3040346354246139,5,-0.0014981031417847235,0.4927409469952254,0.4927409469952254,0.3025365322828292,0.49518090608118936
s_curve,full_batch,15882,all,0.3036131709814071,5,0.3056472688913345,5,-0.002034097909927368,0.6655050173703803,0.6655050173703803,0.3036131709814071,0.6699636591364917
s_curve,full_batch,30080,all,0.3026149868965149,5,0.3031349778175353,5,-0.0005199909210203968,0.17153775020096582,0.17153775020096582,0.3026149868965149,0.1718325078189924
s_curve,full_batch,31569,all,0.3029906600713729,5,0.3043155521154403,5,-0.0013248920440674383,0.4353678393553966,0.4353678393553966,0.3029906600713729,0.4372715791817956
s_curve,minibatch,6545,all,0.3029221147298813,5,0.3034228533506393,5,-0.0005007386207580011,0.1650299623869601,0.1650299623869601,0.3029221147298813,0.16530276147204204
s_curve,minibatch,13693,all,0.3023034334182739,5,0.3042521625757217,5,-0.0019487291574477594,0.6404980464067411,0.6404980464067411,0.3023034334182739,0.6446268689087143
s_curve,minibatch,15882,all,0.3039869219064712,5,0.3053280562162399,5,-0.0013411343097686768,0.43924371916181093,0.43924371916181093,0.3039869219064712,0.441181581548863
s_curve,minibatch,30080,all,0.3037425428628921,5,0.3037341237068176,5,8.419156074468415e-06,-0.002771806673874058,-0.002771883505126045,0.3037425428628921,-0.002771806673874058
s_curve,minibatch,31569,all,0.30263651907444,5,0.3038045614957809,5,-0.0011680424213408869,0.38447165361508506,0.38447165361508506,0.30263651907444,0.38595554327453174
swiss_roll,full_batch,6545,all,0.2387835681438445,5,0.2418052107095718,5,-0.003021642565727317,1.2496184663930014,1.2496184663930014,0.2387835681438445,1.2654315325027155
swiss_roll,full_batch,13693,all,0.2391402721405029,5,0.2396675273776054,5,-0.0005272552371025085,0.2199944409956705,0.2199944409956705,0.2391402721405029,0.22047948360313335
swiss_roll,full_batch,15882,all,0.2402341738343238,5,0.2404628098011016,5,-0.00022863596677780151,0.09508163319180932,0.09508163319180932,0.2402341738343238,0.0951721244020341
swiss_roll,full_batch,30080,all,0.2421094253659248,5,0.2406700998544692,5,0.0014393255114556192,-0.5944937952251214,-0.5980491603759523,0.2421094253659248,-0.5944937952251214
swiss_roll,full_batch,31569,all,0.239312507212162,5,0.2410947978496551,5,-0.0017822906374931058,0.7392488985202115,0.7392488985202115,0.239312507212162,0.7447544878684589
swiss_roll,minibatch,6545,all,0.2389188557863235,5,0.241979531943798,5,-0.003060676157474518,1.2648491931893597,1.2648491931893597,0.2389188557863235,1.2810525763658547
swiss_roll,minibatch,13693,all,0.2401403114199637,5,0.2393676862120627,5,0.000772625207901001,-0.3217390713505879,-0.3227775729162165,0.2401403114199637,-0.3217390713505879
swiss_roll,minibatch,15882,all,0.2397430464625358,5,0.2404742315411567,5,-0.0007311850786209106,0.3040596382967419,0.3040596382967419,0.2397430464625358,0.30498698060682716
swiss_roll,minibatch,30080,all,0.2395398765802383,5,0.2400380447506904,5,-0.0004981681704521179,0.20753717227180715,0.20753717227180715,0.2395398765802383,0.20796878480700368
swiss_roll,minibatch,31569,all,0.2399899363517761,5,0.240173228085041,5,-0.00018329173326489534,0.07631647154277955,0.07631647154277955,0.2399899363517761,0.0763747580632828
wine,full_batch,6545,all,1.3033820390701294,5,1.3081624209880829,5,-0.004780381917953491,0.3654272467437772,0.3654272467437772,1.3033820390701294,0.366767515176437
wine,full_batch,13693,all,1.2789001762866974,5,1.303781360387802,5,-0.024881184101104514,1.9083862415170405,1.9083862415170405,1.2789001762866974,1.9455141661914022
wine,full_batch,15882,all,1.369345158338547,5,1.3533025681972504,5,0.01604259014129661,-1.171551967274737,-1.1854400130687053,1.369345158338547,-1.171551967274737
wine,full_batch,30080,all,1.291232913732529,5,1.2880415320396423,5,0.0031913816928865746,-0.24715770942217866,-0.24777009230695776,1.291232913732529,-0.24715770942217866
wine,full_batch,31569,all,1.342216283082962,5,1.3321074247360227,5,0.010108858346939309,-0.7531467524533438,-0.7588620976977538,1.342216283082962,-0.7531467524533438
wine,minibatch,6545,all,1.3081624209880829,5,1.3087880909442902,5,-0.0006256699562072754,0.04780529105791716,0.04780529105791716,1.3081624209880829,0.04782815544683615
wine,minibatch,13693,all,1.303781360387802,5,1.278892457485199,5,0.024888902902602927,-1.908978273412336,-1.9461294620146725,1.303781360387802,-1.908978273412336
wine,minibatch,15882,all,1.3533025681972504,5,1.3407873213291168,5,0.012515246868133545,-0.9247929592570895,-0.9334252098779718,1.3533025681972504,-0.9247929592570895
wine,minibatch,30080,all,1.2880415320396423,5,1.311528354883194,5,-0.023486822843551636,1.7907979462360457,1.7907979462360457,1.2880415320396423,1.8234522924396492
wine,minibatch,31569,all,1.3514661192893982,5,1.3253754079341886,5,0.026090711355209573,-1.9305486821177646,-1.9685525473779657,1.3514661192893982,-1.9305486821177646
